0.0	0.9154704944178629	0.26306620209059234	0.509581881533101	1
0.05	0.9154704944178629	0.26306620209059234	0.509581881533101	1
0.1	0.9154704944178629	0.26306620209059234	0.509581881533101	1
0.15000000000000002	0.9154704944178629	0.26306620209059234	0.509581881533101	1
0.2	0.9154704944178629	0.26306620209059234	0.509581881533101	1
0.25	0.8740031897926634	0.270985401459854	0.5127737226277372	1
0.3	0.7998405103668261	0.27716849451645065	0.5154536390827518	1
0.35	0.6770334928229665	0.287396937573616	0.508833922261484	1
0.39999999999999997	0.5167464114832536	0.2978395061728395	0.5200617283950617	1
0.44999999999999996	0.372408293460925	0.28051391862955033	0.5053533190578159	1
0.49999999999999994	0.2511961722488038	0.2857142857142857	0.5333333333333333	1
0.5499999999999999	0.15390749601275916	0.32124352331606215	0.5906735751295337	1
0.6	0.09649122807017543	0.36363636363636365	0.6776859504132231	1
0.65	0.06299840510366826	0.3291139240506329	0.6708860759493671	1
0.7000000000000001	0.04146730462519936	0.38461538461538464	0.6923076923076923	1
0.7500000000000001	0.024720893141945772	0.4838709677419355	0.7096774193548387	1
0.8000000000000002	0.014354066985645933	0.6666666666666666	0.8888888888888888	1
0.8500000000000002	0.011164274322169059	0.7142857142857143	0.8571428571428571	1
0.9000000000000002	0.003987240829346092	1.0	1.0	1
0.9500000000000003	0.001594896331738437	1.0	1.0	1
1.0000000000000002	0.0	1.0	1.0	1
